Country,Manufacturing Site,Brand,Item Description,Product Group,Sub Classification,Molecule/Test Type,Dosage Form,Dosage,Managed By,Fulfill Via,Shipment Mode,Line Item Quantity,Pack_Price,First Line Designation,Weight,Freight_Cost,Freight_cost_special,Line Item Insurance (USD),item_value,Shipment_Price
1406,3172,7285,378,8550,6595,592,3532,526,10265,0,388,9.741791814,1.214912744,0,8.138985591,9.31508183,2445,4.476541043,1.216427804,51510.97
779,869,7285,623,8550,6595,877,3532,1108,10265,0,6327,11.02338829,1.205970807,1,8.168769824,9.737381609,6198,5.308614172,1.20695255,160557.8
1406,2,7285,1,8550,6595,453,3532,1195,10265,0,2936,3.988984047,4.183270771,0,8.138985591,9.31508183,1442,1.654411278,4.184489912,14530.21
1406,3172,7285,1,8550,1955,592,727,672,10265,0,2936,2.079441542,1.819698838,0,8.138985591,9.31508183,1442,0.039220713,1.820393202,11139.45
1406,3172,7285,1,8550,6595,5,131,2,10265,0,2936,3.295836866,3.019936962,0,8.138985591,9.31508183,1442,0.418710335,3.020706272,11610.38
80,345,799,577,1728,1567,577,1575,1195,10265,0,6327,8.89068592,4.49980967,1,7.635303886,9.568641892,6198,6.973140317,4.501440005,661781.54
688,869,7285,317,8550,6595,529,3532,1195,10265,0,6327,6.210600077,1.909542505,1,4.770684624,6.491133162,6198,1.512927012,1.910597169,3519.56
688,869,7285,1,8550,6595,5,3532,1195,10265,0,6327,9.496120637,1.515127233,1,6.926577033,7.428083609,6198,4.0849674,1.51609197,48979.87
779,3172,7285,1,8550,1955,633,3532,2,10265,0,6327,7.756195344,2.201659174,1,5.472270674,7.306524688,6198,3.139832618,2.202705603,20284.49
80,481,799,577,1728,1567,577,1575,672,10265,0,6327,6.516193076,4.394449155,1,5.631211782,8.635466773,6198,4.034417614,4.395463912,59682.27
1406,3172,7285,755,8550,6595,1125,3532,935,10265,0,388,10.7968576,1.706564623,1,8.332067707,9.205565993,6198,5.898910565,1.70791427,230700.67
80,481,799,577,1728,1567,577,1575,935,10265,0,6327,7.029087564,4.394449155,1,6.137727054,9.40968619,6198,4.540844975,4.395463984,102537.81
688,869,7285,1,8550,6595,5,2749,2,10265,0,6327,9.169622539,2.397895273,1,8.138985591,9.31508183,239,4.736110725,2.398964682,107216.22
688,869,7285,1,8550,6595,5,729,2,10265,0,6327,10.59665973,0.896088025,1,7.759614151,9.453496725,6198,4.571613402,0.897064079,70847.38
1406,2,5,1,8550,6595,5,3532,2,10265,0,2936,1.098612289,3.280911216,1,8.138985591,9.31508183,1442,0.048790164,3.281662813,11154.47
1194,481,799,577,1728,1567,577,1575,1108,10265,0,6327,8.454892165,4.49980967,1,8.138985591,9.31508183,239,6.200549741,4.500972904,429628.25
80,2,5,1,1728,1567,5,1575,935,10265,0,6327,9.903537551,3.433987204,1,9.829894832,12.39424485,6198,6.610965187,3.435183585,842149.47
80,405,373,369,1728,1567,5,1575,2,10265,0,6327,2.944438979,3.496507561,0,8.138985591,9.31508183,2445,0.518793793,3.497651688,11679.91
80,345,799,577,1728,1567,577,1575,2,10265,0,6327,8.973224663,4.394449155,1,7.213768308,9.470157549,6198,7.216357002,4.39657627,645366.45
1406,3172,7285,1,8550,6595,453,3532,1195,10265,0,2936,4.48863637,3.999301014,0,8.138985591,9.31508183,1442,1.766441661,4.000366828,15821.63
80,869,7285,1,8550,6595,592,3532,1195,10265,0,6327,4.94875989,1.098612289,1,8.138985591,9.31508183,239,0.285178942,1.099397694,11383.56
1406,3172,7285,1,8550,6595,5,729,2,10265,0,2936,6.930494766,1.553925203,0,8.138985591,9.31508183,1442,1.742219024,1.554088613,14916.08
1406,3172,7285,1,8550,1955,1125,729,2,10265,0,2936,6.216606101,1.652497402,1,8.138985591,9.31508183,1442,1.637053079,1.655019124,13219.82
688,540,7285,378,8550,6595,592,3532,526,10265,0,6327,9.626019802,1.208960346,1,8.187577396,9.44414608,6198,4.353755753,1.210471539,48319.31
688,1415,7285,1,8550,1955,707,239,2,10265,0,6327,9.432923766,1.638996715,0,8.138985591,9.31508183,2445,4.299731392,1.64012581,63017.71
80,405,373,369,1728,1567,5,1575,935,10265,0,6327,3.688879454,3.496507561,0,8.138985591,9.31508183,2445,0.824175443,3.497501628,12352.51
655,869,7285,301,8550,6595,5,2749,350,10265,0,388,9.813234564,1.726331664,1,7.60190196,8.967427693,6198,4.474947599,1.727176437,92350.45
779,2,5,1,8550,6595,5,3532,2,10265,0,6327,7.170888479,4.034240638,1,8.138985591,9.31508183,1442,4.319752215,4.035249931,83327.4
1406,3172,7285,623,8550,6595,877,3532,1108,10265,0,2936,3.135494216,3.031099417,0,8.138985591,9.31508183,1442,0.431782416,3.032195692,11537.57
1406,3172,7285,1,8550,1955,592,727,672,10265,0,2936,1.386294361,2.098017927,0,8.138985591,9.31508183,1442,0.019802627,2.099244169,11124.71
1406,3172,7285,623,8550,6595,877,3532,1108,10265,0,6327,10.6152602,1.366091654,1,8.477828468,8.75947876,6198,5.551213876,1.367696373,125619.26
688,869,7285,378,8550,6595,592,3532,526,10265,0,6327,8.575650761,1.029619417,1,8.138985591,9.31508183,239,2.50389195,1.03037587,20654.46
1406,665,7285,1,8550,6595,5,3532,1195,57,0,2936,8.749098248,3.070839746,0,8.138985591,9.31508183,1442,5.083451957,3.072052864,140878.45
80,481,799,1,1728,161,5,161,1195,10265,0,6327,3.931825633,1.791759469,0,8.138985591,9.31508183,2445,0.254642218,1.792725669,11353.52
688,3172,7285,1,8550,6595,453,3532,1195,10265,0,6327,5.303304908,2.990719732,0,8.138985591,9.31508183,2445,2.129421474,2.99257981,14890.64
1406,3172,7285,1,8550,6595,5,2749,2,10265,0,2936,2.302585093,3.128075461,0,8.138985591,9.31508183,1442,0.182321557,3.129048365,11299.9
1406,3172,7285,1,8550,6595,5,3532,1195,10265,0,388,11.23977726,2.034705648,1,8.868694777,8.719711089,6198,6.728592727,2.036138926,513001.43
80,345,799,577,1728,1567,577,1575,694,10265,0,6327,6.230481448,4.290459441,1,4.219507705,8.389780186,6198,4.284275979,4.292390784,40976.4
688,869,7285,1,8550,6595,5,2749,2,10265,0,6327,8.571870753,2.442347035,1,7.359467638,7.89774247,6198,4.060270582,2.443285166,58187.19
1406,3172,7285,1,8550,6595,5,2749,2,10265,0,2936,2.397895273,3.196221134,0,8.138985591,9.31508183,1442,0.21511138,3.197120893,11337.85
80,2,113,1,1728,1567,5,1575,694,10265,0,6327,4.110873864,3.044522438,1,5.869296913,8.254333804,6198,1.278152203,3.046575884,5045.84
1083,366,136,1,8550,6595,5,3532,2,10265,0,6327,7.90359629,2.060513532,1,5.84932478,9.163311656,6198,3.712595981,2.062392935,28115.66
1406,3172,7285,317,8550,6595,529,3532,1195,10265,0,2936,2.63905733,3.139832618,0,8.138985591,9.31508183,1442,0.292669614,3.140897651,11390.85
538,481,799,1,1728,161,5,161,2,10265,0,6327,8.529319371,1.791759469,1,7.818832444,10.74835317,6198,3.596490005,1.792927101,71887.77
1406,3172,7285,317,8550,6595,529,3532,1195,10265,0,6327,9.103868127,2.131796772,1,6.120297419,8.10658689,6198,4.976733742,2.133695275,70247.51
80,869,7285,378,8550,6595,592,3532,526,10265,0,6327,9.617870014,1.278152203,1,6.839476438,8.255558261,6198,4.347693956,1.279565274,42851.96
1406,3172,7285,1,8550,6595,5,2749,2,10265,0,2936,4.025351691,3.536019607,0,8.138985591,9.31508183,1442,1.184789985,3.537184091,12938.58
779,869,7285,301,8550,6595,5,2749,350,10265,0,6327,11.11186564,1.756132292,1,8.929302842,10.16957526,6198,6.110757553,1.75729149,347284.07
80,481,799,577,1728,1567,577,1575,2,10265,0,6327,8.408493774,4.394449155,1,7.5750717,9.984624584,6198,6.22243737,4.395832901,380912.32
655,366,7285,1,8550,1955,633,3532,2,10265,0,6327,6.842683282,1.937301775,1,4.859812404,7.401756157,6198,2.064327904,1.938360353,7204.58
80,345,799,577,1728,1567,577,1575,1195,10265,0,6327,8.800415333,4.394449155,1,6.944087208,9.320473779,6198,7.043666338,4.396576279,543187.85
1406,3172,7285,755,8550,6595,1125,3532,935,10265,0,388,10.47327995,1.660131027,1,7.939871576,8.894707284,6198,5.519539072,1.661466423,158161.61
1406,3172,7285,1,8550,6595,453,3532,1195,10265,0,2936,4.262679877,3.999301014,0,8.138985591,9.31508183,1442,1.578978705,4.000366114,14856.5
655,2,7285,1,8550,6595,5,2749,2,10265,0,388,11.00211651,2.442347035,1,9.001346244,9.014179492,6198,6.474877863,2.443285204,638865.44
1083,366,136,1,8550,6595,5,3532,2,10265,0,6327,8.297792626,2.060513532,1,6.230481448,8.416634462,6198,4.099000374,2.062393078,32075.84
80,481,799,1,1728,161,5,161,935,10265,0,6327,2.772588722,1.791759469,1,8.138985591,9.31508183,239,0.086177696,1.79275897,11178.32
1406,3172,7285,1,8550,1955,1125,729,2,10265,0,388,11.4902094,1.235471471,1,8.661985936,9.586024393,6198,5.977745875,1.236641125,253469.74
1406,3172,7285,1,8550,6595,5,3532,1195,10265,0,388,11.78143236,2.034705648,1,9.409928664,9.534636639,6198,7.269756016,2.036138931,885084.77
688,3172,7285,1,8550,6595,5,131,2,10265,0,6327,5.129898715,2.63905733,1,7.624130586,9.575421584,6198,1.742219024,2.641057878,16594.02
80,366,7285,1,8550,1955,633,3532,2,10265,0,6327,6.00635316,2.164471791,1,4.33073334,7.141530117,6198,1.816452082,2.165930663,4390.06
80,481,799,1,1728,161,5,161,1195,10265,0,6327,0.693147181,2.197224577,1,1.098612289,6.787269845,6198,0.009950331,2.198335072,893.5
80,3172,7285,1,8550,6595,453,3532,1195,10265,0,6327,9.451795243,3.012097628,0,8.138985591,9.31508183,2445,6.180637579,3.013959488,257656.43
688,869,7285,378,8550,6595,592,3532,526,10265,0,6327,8.764209507,1.047318994,0,8.138985591,9.31508183,2445,2.577941516,1.047985987,22955.4
1406,869,7285,755,8550,6595,1125,3532,935,10265,0,2936,7.824445931,2.77695418,1,8.138985591,9.31508183,1442,3.862832761,2.778047546,48822.18
1194,2,5,1,16,16,5,121,2,10265,0,6327,7.824445931,3.761200116,1,7.453561872,9.388964268,6198,4.998630187,3.762568574,117101.92
688,869,7285,378,8550,6595,592,3532,526,10265,0,6327,9.209339872,1.047318994,0,8.138985591,9.31508183,2445,3.172203417,1.048121661,29605.74
80,2,5,1,1728,1567,5,1575,935,10265,0,6327,6.829793738,3.238678452,1,6.487684018,8.777931519,6198,3.488597572,3.24002463,29158.18
1083,1415,7285,1,8550,6595,5,3532,2,10265,0,6327,6.845879875,3.157000421,1,4.770684624,7.477361001,6198,3.42165339,3.158341827,22923.69
688,3172,7285,580,8550,6595,707,2749,694,10265,0,6327,8.77971129,2.49732917,0,8.138985591,9.31508183,2445,4.963194219,2.499126225,83720.28
80,2,113,1,1728,1567,5,1575,1108,10265,0,6327,8.131530711,3.044522438,1,7.033506484,9.049064199,6198,4.728891113,3.046092675,76601.74
655,2,5,1,8550,1955,1125,727,2,10265,0,6327,8.810757927,2.888147063,1,7.590852124,6.750013158,6198,5.07785771,2.889470117,114729.3
1194,481,799,577,1728,1567,577,1575,1108,10265,0,6327,7.581209826,4.49980967,1,6.783325201,9.31508183,1442,5.503541317,4.501195105,185787.79
688,3172,7285,623,8550,6595,877,3532,1108,10265,0,6327,9.55080463,1.178654996,1,7.17395832,7.706099962,6198,3.814189645,1.179625218,33888.95
80,481,799,577,1728,1567,577,1575,672,10265,0,6327,7.652070746,4.394449155,1,6.753437919,9.31152237,6198,5.159227698,4.395463931,179556.81
1406,3172,7285,1,8550,1955,592,727,672,10265,0,2936,3.80666249,2.089391873,0,8.138985591,9.31508183,1442,0.329303747,2.090825363,11415.26
80,345,799,577,1728,1567,577,1575,672,10265,0,6327,8.006700845,4.394449155,1,6.811244379,9.106733873,6198,6.155706991,4.396383086,249485.2
80,869,7285,623,8550,6595,877,3532,1108,10265,0,6327,11.47419503,1.156881197,1,8.751632702,10.41465202,6198,5.378006165,1.157585685,243275.22
688,3172,7285,580,8550,6595,707,2749,694,10265,0,6327,9.456106101,2.261763098,0,8.138985591,9.31508183,2445,5.044392391,2.263018258,121208.38
1083,2,115,1,1728,1567,5,1575,2,10265,0,6327,5.398162702,3.33220451,1,4.753590191,8.972631256,6198,2.625392967,3.334281896,13836.13
80,366,250,1,8550,6595,633,3532,473,10265,0,6327,7.716906135,4.421247348,1,6.395261598,8.552458013,6198,5.721917045,4.422876192,190021.96
80,405,373,369,1728,1567,5,1575,1108,10265,0,6327,3.258096538,3.496507561,0,8.138985591,9.31508183,2445,0.688134639,3.497706842,11904.22
1406,3172,7285,378,8550,6595,592,3532,526,10265,0,2936,4.394449155,2.316487998,0,8.138985591,9.31508183,1442,0.559615788,2.317707668,11835.42
655,1415,7285,1,8550,6595,5,2749,2,10265,0,388,10.41873339,2.63905733,0,8.138985591,9.31508183,2445,6.415440599,2.640358348,446953.44
80,3172,7285,1,8550,1955,877,146,2,10265,0,6327,6.922643891,0.810930216,0,8.138985591,9.31508183,2445,0.943905899,0.811618123,12372.3
655,2,7285,1,22,30,5,3532,526,10265,0,6327,8.006700845,2.327277706,0,8.138985591,9.31508183,2445,3.686626919,2.328542272,38892.14
779,3172,7285,1,8550,6595,5,131,2,10265,0,6327,4.110873864,2.63905733,1,1.609437912,6.952766885,6198,0.985816795,2.641055332,1826.72
1406,2,5,1,8550,1955,453,727,2,10265,0,6327,11.00211651,2.399711804,1,10.04137818,10.21732117,6198,6.900710523,2.401210952,629564.22
80,345,799,577,1728,1567,577,1575,526,10265,0,6327,8.86939816,4.394449155,1,7.110696123,9.379935456,6198,7.112596357,4.396576269,581873.58
1406,665,7285,1,8550,6595,5,3532,1195,10265,0,388,11.56843585,2.061786606,1,8.866863661,8.949724678,6198,7.087991329,2.06322565,734051.29
80,345,799,577,1728,1567,577,1575,2,10265,0,6327,1.386294361,4.394449155,1,7.172424577,9.447743372,6198,0.418710335,4.396586786,12919.04
1406,3172,7285,1,8550,1955,1125,729,1108,10265,0,2936,3.258096538,3.309447523,0,8.138985591,9.31508183,1442,0.598836501,3.310601406,11763.27
1406,3172,7285,1,8550,1955,877,214,672,10265,0,6327,9.857391257,1.423108334,1,8.904901578,8.144760457,6198,4.872904621,1.424743451,63732.68
688,366,136,1,8550,6595,5,3532,2,10265,0,6327,5.303304908,3.188828904,1,3.135494216,7.29773443,6198,1.754403683,3.189813579,6132.73
1406,3172,7285,1,8550,1955,453,727,2,10265,0,2936,2.63905733,2.92905814,0,8.138985591,9.31508183,1442,0.21511138,2.930085446,11333.71
779,481,799,577,1728,1567,577,1575,2,10265,0,6327,8.294299609,4.394449155,1,7.393263095,9.595180915,6198,5.798971435,4.395463948,335021.76
631,481,799,577,1728,1567,577,1575,2,10265,0,6327,8.612685173,4.394449155,1,7.668561108,9.862382706,6198,6.251672643,4.395610949,459711.45
1406,2,5,1,8550,6595,5,729,1108,10265,0,2936,3.33220451,4.034417614,0,8.138985591,9.31508183,1442,0.932164081,4.035459168,12603.59
688,869,7285,1,8550,6595,5,3532,1195,10265,0,6327,9.418816886,1.515127233,0,8.138985591,9.31508183,2445,4.008968211,1.51609193,54882.67
80,405,373,1,1728,161,5,161,2,10265,0,6327,2.772588722,3.465735903,1,1.791759469,6.385969815,6198,0.693147181,3.467817069,1058.46
80,405,373,369,1728,1567,5,1575,1108,10265,0,6327,3.970291914,3.496507561,1,3.218875825,7.065920746,6198,1.118414916,3.497707308,2836.42
688,1415,7285,1,8550,6595,5,2749,2,10265,0,6327,9.540219493,2.49732917,1,7.364547014,7.897612408,6198,5.261705248,2.498463698,157944.71
1406,2,5,1,8550,1955,592,727,672,10265,0,2936,6.216606101,1.972691172,0,8.138985591,9.31508183,1442,2.037316615,1.974247679,14203.83
683,405,373,369,1728,1567,5,1575,1108,10265,0,6327,8.987321813,3.496507561,1,7.75319427,9.587578144,6198,5.711452981,3.497648236,270882.82
1194,481,799,577,1728,1567,577,1575,526,10265,0,6327,9.005773206,4.49980967,1,8.265392931,11.37284962,6198,6.925418364,4.501195138,813206.05
80,405,373,369,1728,1567,5,1575,935,10265,0,6327,4.189654742,3.496507561,0,8.138985591,9.31508183,2445,1.1442228,3.497504733,13185.37
1406,2,5,1,8550,6595,5,3532,2,10265,0,2936,2.564949357,3.595118074,0,8.138985591,9.31508183,1442,0.364643114,3.596101482,11528.7
779,405,373,369,1728,1567,5,1575,2,10265,0,6327,6.059123196,3.496507561,1,4.941642423,7.813979513,6198,2.884800713,3.49770619,16154.86
655,869,7285,597,8550,6595,689,2749,725,10265,0,388,9.129997619,2.029463172,1,6.701960366,7.561901722,6198,4.154184563,2.030355714,62975.67
1406,3172,7285,1,8550,1955,877,214,672,10265,0,388,9.268986567,1.181727195,1,8.247743887,9.326798085,6198,3.702289141,1.182870448,35236.42
80,3172,7285,1,8550,6595,453,3532,1195,10265,0,6327,9.270588452,3.012097628,1,6.957497371,9.824260887,6198,5.999829463,3.013959494,224162.57
80,405,373,369,1728,1567,5,1575,2,10265,0,6327,1.945910149,3.496507561,0,8.138985591,9.31508183,2445,0.182321557,3.497517153,11295.43
80,2,7285,1,8550,6595,5,2749,2,10265,0,6327,10.28058748,2.442347035,1,8.132412675,9.747990967,6198,5.754950761,2.443285195,323613.55
1406,3172,7285,623,8550,6595,877,3532,1108,10265,0,2936,3.17805383,2.931193752,0,8.138985591,9.31508183,1442,0.350656872,2.932005017,11511.83
1406,3172,7285,1,8550,6595,5,131,2,10265,0,2936,2.564949357,2.913437031,0,8.138985591,9.31508183,1442,0.223143551,2.914793331,11312.57
683,345,799,577,1728,1567,577,1575,2,10265,0,6327,7.678788998,4.290459441,1,6.958448393,9.719225715,6198,5.818479271,4.292583672,172560.82
1194,405,373,369,1728,1567,5,1575,725,10265,0,6327,10.09621313,3.496507561,1,8.86517042,11.16351181,6198,6.867880752,3.497706355,847469.05
1406,3172,7285,1,8550,1955,453,727,2,10265,0,2936,2.833213344,3.239070532,0,8.138985591,9.31508183,1442,0.336472237,3.24005006,11495.79
655,3172,7285,597,8550,6595,689,2749,725,10265,0,6327,7.104965448,2.050270164,1,4.828313737,6.884936909,6198,2.248128907,2.051165483,9224
1406,3172,7285,1,8550,1955,1125,729,1108,10265,0,2936,1.386294361,3.202339856,0,8.138985591,9.31508183,1442,0.067658648,3.203152864,11174.06
1406,3172,7285,1,8550,6595,5,3532,1195,10265,0,2936,4.59511985,3.161246712,0,8.138985591,9.31508183,1442,1.319085611,3.162452315,13320.82
779,2,5,1,8550,6595,5,3532,2,10265,0,6327,4.59511985,4.845288842,1,2.944438979,6.375297355,6198,3.063390922,4.846960034,12968.72
1406,869,7285,597,8550,6595,689,2749,725,10265,0,2936,4.025351691,3.526066364,0,8.138985591,9.31508183,1442,1.17557333,3.527199745,12919.8
80,1415,7285,1,8550,6595,5,2749,2,10265,0,388,10.88087338,3.039749159,1,8.666302614,10.22120028,6198,7.732513885,3.041799901,1087424.06
1406,3172,7285,755,8550,6595,1125,3532,935,10265,0,2936,4.110873864,2.809402695,0,8.138985591,9.31508183,1442,0.672944473,2.810065127,12039.89
80,2,5,1,8550,6595,5,121,2,10265,0,6327,8.006700845,3.205587931,1,5.897153868,6.656726524,6198,4.942927311,3.207466721,71926.18
1406,3172,7285,1,8550,1955,1125,729,2,10265,0,388,10.71958219,1.235471471,1,7.891704659,8.575961975,6198,5.210032452,1.23664111,115849.83
1406,3172,7285,1,8550,6595,5,131,2,10265,0,2936,2.197224577,2.880321422,0,8.138985591,9.31508183,1442,0.157003749,2.881443127,11237.95
779,2,7285,1,8550,1955,5,729,526,10265,0,6327,3.850147602,3.299164656,1,1.386294361,6.895470125,6198,1.208960346,3.301048704,2189.28
688,1415,7285,1,8550,6595,5,2749,2,10265,0,6327,9.970445021,2.411439498,1,7.786136438,8.347666234,6198,5.412181623,2.412374842,221490.04
1194,481,799,577,1728,1567,577,1575,672,10265,0,6327,9.310638093,4.49980967,1,8.410943392,11.12603723,6198,6.92002964,4.500825729,1052733.05
80,2,115,1,1728,161,5,161,1108,10265,0,6327,3.713572067,1.252762968,1,1.098612289,8.877423832,6198,0.148420005,1.253905173,381.77
655,366,7285,1,8550,1955,633,3532,2,10265,0,6327,6.418364936,1.937301775,1,4.343805422,7.160597429,6198,1.704748092,1.938360715,4926.46
655,366,136,1,8550,6595,5,3532,2,10265,0,6327,5.860786223,2.060513532,1,3.951243719,8.325524082,6198,1.241268589,2.061408491,6526.86
80,405,373,369,1728,1567,5,1575,725,10265,0,6327,5.303304908,3.496507561,1,8.138985591,9.31508183,239,2.188295947,3.497706842,17511.15
1406,3172,7285,1,8550,6595,453,3532,1195,10265,0,2936,4.418840608,4.128745989,0,8.138985591,9.31508183,1442,1.931521412,4.129856876,16119.09
80,3172,7285,623,8550,6595,877,3532,1108,10265,0,6327,9.874573542,1.178654996,0,8.138985591,9.31508183,2445,4.008786674,1.179511081,54872.56
1406,2,5,1,8550,6595,5,121,2,10265,0,2936,4.110873864,3.140698044,0,8.138985591,9.31508183,1442,1.280933845,3.14270727,12433.22
1406,2,5,1,8550,6595,592,3532,526,10265,0,2936,7.824445931,2.280339484,0,8.138985591,9.31508183,1442,3.337192052,2.281092983,33071.66
80,3172,7285,317,8550,6595,529,3532,1195,10265,0,6327,10.35866304,1.860974538,1,7.549609165,9.294721961,6198,5.36021177,1.86201861,182288.25
1406,3172,7285,1,8550,6595,5,131,2,10265,0,2936,2.302585093,3.129826008,0,8.138985591,9.31508183,1442,0.21511138,3.130845747,11300.27
683,405,373,369,1728,1567,5,1575,725,10265,0,6327,7.912423121,3.496507561,1,6.792344427,9.338609569,6198,4.691898189,3.49770631,98835.65
80,3172,7285,1,8550,6595,5,131,2,10265,0,6327,5.624017506,3.153590358,1,8.138985591,9.31508183,1442,2.574899688,3.15546517,17303.28
1194,481,799,577,1728,1567,577,1575,672,10265,0,6327,8.467792841,4.49980967,1,7.567862605,10.27146088,6198,6.078375919,4.500825734,452792.39
1406,3172,7285,1,8550,6595,5,3532,1195,10265,0,388,10.59360515,2.034705648,1,8.138985591,9.31508183,1442,6.083496633,2.036138929,276729.49
80,481,799,577,1728,1567,577,1575,1195,10265,0,6327,4.510859507,4.615120517,1,3.737669618,7.076231429,6198,2.611539301,4.616507893,10195.12
1406,3172,7285,1,8550,1955,592,727,672,10265,0,2936,2.708050201,2.197224577,0,8.138985591,9.31508183,1442,0.131028262,2.197938608,11215.32
1406,3172,7285,378,8550,6595,592,3532,526,10265,0,2936,3.951243719,2.316487998,0,8.138985591,9.31508183,1442,0.392042088,2.317686182,11569.99
80,2,7285,1,8550,6595,5,729,1195,10265,0,6327,7.551186867,3.044522438,1,5.141663557,7.584071612,6198,3.87245023,3.045699953,40052.68
